dining_2.aut,invariantly_inevitably_eat.mcf,naive,false,00h:00m:00s,822100,79
dining_2.aut,invariantly_inevitably_eat.mcf,improved,false,00h:00m:00s,499700,43
dining_2.aut,invariantly_plato_starves.mcf,naive,false,00h:00m:00s,592900,133
dining_2.aut,invariantly_plato_starves.mcf,improved,false,00h:00m:00s,349000,58
dining_2.aut,invariantly_possibly_eat.mcf,naive,false,00h:00m:00s,2708200,519
dining_2.aut,invariantly_possibly_eat.mcf,improved,false,00h:00m:00s,680000,128
dining_2.aut,plato_infinitely_often_can_eat.mcf,naive,true,00h:00m:00s,663300,131
dining_2.aut,plato_infinitely_often_can_eat.mcf,improved,true,00h:00m:00s,846500,131
dining_3.aut,invariantly_inevitably_eat.mcf,naive,false,00h:00m:00s,1350100,127
dining_3.aut,invariantly_inevitably_eat.mcf,improved,false,00h:00m:00s,691100,51
dining_3.aut,invariantly_plato_starves.mcf,naive,false,00h:00m:00s,1115700,217
dining_3.aut,invariantly_plato_starves.mcf,improved,false,00h:00m:00s,803800,77
dining_3.aut,invariantly_possibly_eat.mcf,naive,false,00h:00m:00s,3895400,883
dining_3.aut,invariantly_possibly_eat.mcf,improved,false,00h:00m:00s,1239000,169
dining_3.aut,plato_infinitely_often_can_eat.mcf,naive,true,00h:00m:00s,1168100,179
dining_3.aut,plato_infinitely_often_can_eat.mcf,improved,true,00h:00m:00s,1496700,179
dining_4.aut,invariantly_inevitably_eat.mcf,naive,false,00h:00m:00s,2844200,233
dining_4.aut,invariantly_inevitably_eat.mcf,improved,false,00h:00m:00s,924400,69
dining_4.aut,invariantly_plato_starves.mcf,naive,false,00h:00m:00s,3154100,271
dining_4.aut,invariantly_plato_starves.mcf,improved,false,00h:00m:00s,10436800,91
dining_4.aut,invariantly_possibly_eat.mcf,naive,false,00h:00m:00s,10700000,1465
dining_4.aut,invariantly_possibly_eat.mcf,improved,false,00h:00m:00s,1493600,220
dining_4.aut,plato_infinitely_often_can_eat.mcf,naive,true,00h:00m:00s,1821600,227
dining_4.aut,plato_infinitely_often_can_eat.mcf,improved,true,00h:00m:00s,2435000,227
dining_5.aut,invariantly_inevitably_eat.mcf,naive,false,00h:00m:00s,8189400,297
