german_linear_2.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:00s,107,217
german_linear_2.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:00s,70,217
german_linear_2.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:00s,89,338
german_linear_2.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:00s,73,338
german_linear_2.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:00s,91,350
german_linear_2.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:00s,58,328
german_linear_2.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:00m:00s,363,4005
german_linear_2.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:00s,50,519
german_linear_2.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:00s,30,354
german_linear_2.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:00s,31,331
german_linear_3.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:00s,320,337
german_linear_3.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:00s,134,337
german_linear_3.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:00s,142,394
german_linear_3.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:00s,150,394
german_linear_3.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:00s,147,406
german_linear_3.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:00s,154,380
german_linear_3.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:00m:01s,1805,6163
german_linear_3.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:00s,200,638
german_linear_3.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:00s,148,410
german_linear_3.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:00s,116,383
german_linear_4.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:02s,2311,465
german_linear_4.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:02s,2160,465
german_linear_4.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:02s,2110,450
german_linear_4.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:02s,2308,450
german_linear_4.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:02s,2486,462
german_linear_4.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:01s,1879,432
german_linear_4.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:00m:33s,33743,8761
german_linear_4.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:03s,3107,757
german_linear_4.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:02s,2230,466
german_linear_4.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:01s,1727,435
german_linear_5.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:13s,13324,593
german_linear_5.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:13s,13021,593
german_linear_5.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:10s,10604,506
german_linear_5.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:10s,10454,506
german_linear_5.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:13s,13047,518
german_linear_5.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:11s,11054,484
german_linear_5.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:02m:40s,160238,11799
german_linear_5.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:14s,14462,876
german_linear_5.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:12s,12860,522
german_linear_5.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:09s,9220,487
