german_linear_2.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:00s,16254700,217
german_linear_2.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:00s,18726400,217
german_linear_2.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:00s,28868500,338
german_linear_2.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:00s,44248900,338
german_linear_2.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:00s,31390700,350
german_linear_2.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:00s,33236400,328
german_linear_2.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:00m:00s,287391200,4005
german_linear_2.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:00s,26773000,519
german_linear_2.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:00s,43437000,354
german_linear_2.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:00s,18169000,331
german_linear_3.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:00s,227326100,337
german_linear_3.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:00s,242490000,337
german_linear_3.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:00s,246940000,394
german_linear_3.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:00s,285889300,394
german_linear_3.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:00s,283048200,406
german_linear_3.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:00s,112143100,380
german_linear_3.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:00m:01s,1504841000,6163
german_linear_3.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:00s,268032500,638
german_linear_3.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:00s,147078700,410
german_linear_3.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:00s,88640500,383
german_linear_4.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:01s,1632644600,465
german_linear_4.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:01s,1612548500,465
german_linear_4.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:01s,1639382100,450
german_linear_4.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:01s,1614396700,450
german_linear_4.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:01s,1888964800,462
german_linear_4.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:01s,1330964700,432
german_linear_4.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:00m:22s,22458885300,8761
german_linear_4.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:02s,2200559700,757
german_linear_4.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:01s,1572213600,466
german_linear_4.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:01s,1185563600,435
german_linear_5.1.aut,infinite_run_no_access.mcf,naive,true,00h:00m:11s,11876844100,593
german_linear_5.1.aut,infinite_run_no_access.mcf,improved,true,00h:00m:11s,11241318600,593
german_linear_5.1.aut,infinitely_often_exclusive.mcf,naive,true,00h:00m:08s,8826323900,506
german_linear_5.1.aut,infinitely_often_exclusive.mcf,improved,true,00h:00m:08s,8848160800,506
german_linear_5.1.aut,invariantly_eventually_fair_shared_access.mcf,naive,true,00h:00m:10s,10228690200,518
german_linear_5.1.aut,invariantly_eventually_fair_shared_access.mcf,improved,true,00h:00m:08s,8061388200,484
german_linear_5.1.aut,invariantly_inevitably_exclusive_access.mcf,naive,false,00h:02m:23s,143567138900,11799
german_linear_5.1.aut,invariantly_inevitably_exclusive_access.mcf,improved,false,00h:00m:12s,12086067000,876
german_linear_5.1.aut,invariantly_possibly_exclusive_access.mcf,naive,true,00h:00m:16s,16246563700,522
german_linear_5.1.aut,invariantly_possibly_exclusive_access.mcf,improved,true,00h:00m:07s,7594270700,487
